geneid	chr	left	right
RPL18	chr19	53810403	53814245
RPL18A	chr19	17831731	17835124
RPL19	chr17	34610062	34614506
RPL21	chr13	26723692	26728698
RPL22	chr1	6167668	6182266
RPL22L1	chr3	172066749	172073165
RPL23	chr17	34257644	34263514
RPL23A	chr17	24071147	24075078
RPL24	chr3	102882626	102888259
RPL26	chr17	8221559	8227290
RPL26L1	chr5	172319045	172329378
RPL27	chr17	38403972	38408482
RPL27A	chr11	8660571	8667978
RPL28	chr19	60589112	60595261
RPL29	chr3	52002685	52004998
RPL3	chr22	38038836	38045616
RPL30	chr8	99123130	99129034
RPL31	chr2	100985177	101002510
RPL32	chr3	12851445	12858081
RPL32P3	chr3	130584458	130600938
RPL34	chr4	109761198	109771086
RPL35	chr9	126659979	126664061
RPL35A	chr3	199161449	199167116
RPL36	chr19	5641272	5642674
RPL36AL	chr14	49155159	49157099
RPL37	chr5	40867187	40871144
RPL37A	chr2	217071765	217074428
RPL38	chr17	69711390	69717603
RPL39	chrX	118804497	118809620
RPL39L	chr3	188321435	188339957
RPL39P5	chr3	135553384	135558093
RPL3L	chr16	1933977	1944672
RPL4	chr15	64578708	64584238
RPL41	chr22	34543505	34564692
RPL5	chr1	93070182	93080068
RPL6	chr12	111327378	111331793
RPL7	chr8	74365433	74375857
RPL7A	chr9	135204890	135208101
RPL7L1	chr6	42955351	42965612
RPL9	chr4	39132154	39136939
RPLP0	chr12	119118893	119123397
RPLP1	chr15	67532213	67534938
RPLP2	chr11	799936	802876
RPN1	chr3	129821503	129852409
RPN2	chr20	35240888	35303434
RPP14	chr3	58267014	58280960
RPP21	chr6	30420923	30422612
RPP25	chr15	73033810	73036858
RPP30	chr10	92621716	92655798
RPP38	chr10	15179220	15188135
RPP40	chr6	4940282	4949270
RPRD1A	chr18	31823785	31901491
RPRD1B	chr20	36095362	36154175
RPRD2	chr1	148603211	148712656
RPRM	chr2	154042098	154043568
RPRML	chr17	42411010	42411372
RPS10	chr6	34493221	34501814
RPS10L	chr20	768043	768620
RPS11	chr19	54691446	54694756
RPS12	chr6	133177374	133180396
RPS13	chr11	17052515	17055796
RPS14	chr5	149802946	149809503
RPS15	chr19	1389363	1391492
RPS15A	chr16	18701779	18709157
RPS16	chr19	44615692	44618458
RPS17	chr15	80608216	80611920
RPS17P2	chr5	116079834	116080285
RPS18	chr6	33347830	33352257
RPS19	chr19	47055828	47067322
RPS19BP1	chr22	38255048	38258806
RPS2	chr16	1952063	1954828
RPS20	chr8	57148169	57149623
RPS21	chr20	60395500	60396970
RPS23	chr5	81604899	81609995
RPS24	chr10	79463580	79470477
RPS25	chr11	118391635	118394267
RPS26	chr12	54722189	54724271
RPS26L1	chrX	71180984	71181534
RPS26P3	chr9	9080876	9081312
RPS26P6	chr8	101977140	101977589
RPS26P8	chr17	41041705	41042134
RPS27	chr1	152229862	152231245
RPS27A	chr2	55312543	55316228
RPS27L	chr15	61232603	61236794
RPS29	chr14	49113809	49122844
RPS3	chr11	74788210	74794378
RPS3A	chr4	152240204	152245252
RPS4X	chrX	71409178	71413866
RPS4Y1	chrY	2769623	2794995
RPS4Y2	chrY	21327342	21352306
RPS5	chr19	63590448	63597982
RPS6	chr9	19366254	19385742
RPS6KA1	chr1	26728836	26774107
RPS6KA2	chr6	166742844	167195648
RPS6KA3	chrX	20077951	20194671
RPS6KA4	chr11	63883201	63896262
RPS6KA5	chr14	90406925	90596746
RPS6KA6	chrX	83205640	83329571
RPS6KB1	chr17	55325225	55382564
RPS6KB2	chr11	66952511	66959454
RPS6KC1	chr1	211291211	211513430
RPS6KL1	chr14	74440410	74459699
RPS7	chr2	3600728	3606383
RPS8	chr1	45013832	45017038
RPS9	chr19	59396538	59403323
RPSA	chr3	39423208	39429034
RPTN	chr1	150392695	150398328
RPUSD1	chr16	774976	778384
RPUSD2	chr15	38648829	38653953
RPUSD3	chr3	9854533	9860700
RPUSD4	chr11	125577534	125586758
RQCD1	chr2	219141842	219167243
RRAD	chr16	65513092	65516931
RRAGA	chr9	19039372	19041019
RRAGB	chrX	55760897	55801931
RRAGC	chr1	39077608	39097927
RRAGD	chr6	90131436	90178490
RRAS	chr19	54830364	54835212
RRAS2	chr11	14256042	14337305
RRBP1	chr20	17542323	17610928
RREB1	chr6	7052829	7197212
RRH	chr4	110968599	110985312
RRM1	chr11	4072500	4116681
RRM2	chr2	10179906	10188996
RRM2B	chr8	103285908	103320522
RRN3	chr16	15061382	15095659
RRP1	chr21	44033822	44049602
RRP12	chr10	99106449	99151087
RRP15	chr1	216525252	216577948
RRP7A	chr22	41238513	41245747
RRP7B	chr22	41281173	41307988
RRP9	chr3	51942486	51950962
RRS1	chr8	67503817	67505520
RS1	chrX	18567733	18600150
RSAD1	chr17	45911189	45918335
RSAD2	chr2	6935247	6955814
RSBN1	chr1	114105978	114156593
RSBN1L	chr7	77163679	77247056
RSC1A1	chr1	15858951	15860804
RSF1	chr11	77054923	77209528
RSHL1	chr19	50990809	51010417
RSHL2	chr6	159317300	159341207
RSHL3	chr6	117044343	117060834
RSL1D1	chr16	11835554	11852943
RSPH10B	chr7	5932303	5976840
RSPH10B2	chr7	6760265	6804921
RSPO1	chr1	37849538	37873078
RSPO2	chr8	108980721	109165052
RSPO3	chr6	127481749	127560347
RSPO4	chr20	887098	930904
RSPRY1	chr16	55777742	55830441
RSRC1	chr3	159310586	159745268
RSRC2	chr12	121555226	121577499
RSU1	chr10	16672625	16899465
RTBDN	chr19	12797297	12807230
RTCD1	chr1	100504351	100529915
RTDR1	chr22	21731594	21814241
RTF1	chr15	39496594	39563053
RTKN	chr2	74506497	74522568
RTL1	chr14	100417066	100419306
RTN1	chr14	59132447	59407310
RTN2	chr19	50680390	50692153
RTN3	chr11	63205498	63283913
RTN4	chr2	55052829	55131468
RTN4IP1	chr6	107125596	107184066
RTN4R	chr22	18608938	18635838
RTN4RL1	chr17	1786540	1787865
RTN4RL2	chr11	56984893	57001005
RTP1	chr3	188397968	188401943
RTP2	chr3	188898741	188903039
RTP3	chr3	46514489	46517417
RTP4	chr3	188568862	188572061
RTTN	chr18	65822025	66023942
RUFY1	chr5	178910165	178969633
RUFY2	chr10	69773272	69836952
RUFY4	chr2	218607956	218662805
RUNDC1	chr17	38386108	38399233
RUNDC2A	chr16	11978103	12054642
RUNDC2B	chr16	29210161	29293095
RUNDC2C	chr16	21298814	21310913
RUNDC3A	chr17	39741490	39750763
RUNDC3B	chr7	87095665	87297691
RUNX1	chr21	35081975	35343511
RUNX1T1	chr8	93040328	93176619
RUNX2	chr6	45404032	45626796
RUNX3	chr1	25098589	25164088
RUSC1	chr1	153557311	153567527
RUSC2	chr9	35480124	35551889
RUVBL1	chr3	129282493	129325332
RUVBL2	chr19	54188968	54210994
RWDD1	chr6	116999276	117021125
RWDD2A	chr6	83959817	83962975
RWDD3	chr1	95472299	95485361
RWDD4A	chr4	184797783	184817325
RXFP1	chr4	159662379	159793969
RXFP2	chr13	31211674	31275009
RXFP3	chr5	33972246	33974099
RXFP4	chr1	154178105	154179340
RXRA	chr9	136358137	136472250
RXRB	chr6	33269344	33276410
RXRG	chr1	163636975	163681054
RYBP	chr3	72506438	72578464
RYK	chr3	135358668	135452184
RYR1	chr19	43616180	43770044
RYR2	chr1	235272128	236063911
RYR3	chr15	31390469	31945591
S100A1	chr1	151867173	151871137
S100A10	chr1	150222011	150233338
S100A11	chr1	150271606	150276135
S100A12	chr1	151612805	151614699
S100A13	chr1	151857904	151873192
S100A14	chr1	151853355	151856086
S100A16	chr1	151845990	151852183
S100A2	chr1	151800440	151806990
S100A3	chr1	151786449	151788358
S100A4	chr1	151782721	151789236
S100A5	chr1	151776247	151780865
S100A6	chr1	151773699	151775344
S100A7	chr1	151696847	151699761
S100A7A	chr1	151655624	151662325
S100A7L2	chr1	151676095	151679127
S100A8	chr1	151629133	151630173
S100A9	chr1	151596954	151600126
S100B	chr21	46842968	46849463
S100G	chrX	16578202	16582712
S100P	chr4	6746467	6749798
S100PBP	chr1	33055763	33097062
S100Z	chr5	76181582	76252811
S1PR1	chr1	101475043	101479657
S1PR2	chr19	10193109	10202948
S1PR3	chr9	90796182	90809744
S1PR4	chr19	3129766	3131329
S1PR5	chr19	10484622	10489127
SAA1	chr11	18244348	18248102
SAA2	chr11	18223367	18226758
SAA3P	chr11	18090596	18094255
SAA4	chr11	18209479	18214910
SAAL1	chr11	18058469	18084214
SAC3D1	chr11	64564952	64568875
SACM1L	chr3	45705893	45761904
SACS	chr13	22800965	22883652
SAE1	chr19	52326028	52405287
SAFB	chr19	5574164	5619488
SAFB2	chr19	5538011	5573938
SAG	chr2	233881206	233920440
SAGE1	chrX	134803451	134822885
SALL1	chr16	49727387	49742684
SALL2	chr14	21059074	21075177
SALL3	chr18	74841263	74858385
SALL4	chr20	49833988	49852421
SAMD1	chr19	14060229	14062885
SAMD10	chr20	62075910	62081439
SAMD11	chr1	850393	869824
SAMD12	chr8	119270880	119703291
SAMD13	chr1	84536633	84589067
SAMD14	chr17	45543679	45562176
SAMD3	chr6	130538596	130728238
SAMD4A	chr14	54104387	54325595
SAMD4B	chr19	44524948	44567375
SAMD5	chr6	147871756	147932850
SAMD7	chr3	171112054	171139640
SAMD8	chr10	76541313	76606613
SAMD9	chr7	92566768	92585272
SAMD9L	chr7	92597304	92615616
SAMHD1	chr20	34954059	35013590
SAMM50	chr22	42673949	42723744
SAMSN1	chr21	14779420	14877594
SAP130	chr2	128415268	128502164
SAP18	chr13	20612685	20620974
SAP30	chr4	174528668	174535257
SAP30BP	chr17	71174994	71215734
SAP30L	chr5	153805776	153816059
SAPS1	chr19	60432960	60462175
SAPS2	chr22	49128599	49230380
SAPS3	chr11	67984775	68139373
SAR1A	chr10	71579966	71600285
SAR1B	chr5	133970019	133996426
SARDH	chr9	135518507	135594863
SARM1	chr17	23723114	23752173
SARS	chr1	109558063	109582308
SARS2	chr19	44097751	44113376
SART1	chr11	65485736	65504183
SART3	chr12	107440122	107479295
SASH1	chr6	148705422	148914877
SASH3	chrX	128741641	128756855
SASS6	chr1	100321692	100371099
SAT1	chrX	23711211	23714244
SAT2	chr17	7470277	7471912
SATB1	chr3	18364439	18441828
SATB2	chr2	199842476	200038076
SATL1	chrX	84222096	84250102
SAV1	chr14	50170110	50204773
SBDS	chr7	66090125	66098023
SBF1	chr22	49232050	49260319
SBF2	chr11	9756790	10272296
SBK1	chr16	28211341	28242661
SBNO1	chr12	122346408	122400941
SBNO2	chr19	1058658	1125259
SBSN	chr19	40706109	40711093
SC4MOL	chr4	166468306	166483757
SC5DL	chr11	120668598	120689329
SCAF1	chr19	54837194	54853710
SCAMP1	chr5	77692163	77809524
SCAMP2	chr15	72924250	72952759
SCAMP3	chr1	153492397	153498819
SCAMP4	chr19	1856373	1877012
SCAMP5	chr15	73074954	73100889
SCAND1	chr20	34004965	34010808
SCAND2	chr15	82975695	82985249
SCAP	chr3	47430188	47492449
SCAPER	chr15	74427593	74963247
SCARA3	chr8	27547304	27590211
SCARA5	chr8	27783672	27906117
SCARB1	chr12	123828139	123914346
SCARB2	chr4	77298918	77354059
SCARF1	chr17	1483903	1495791
SCARF2	chr22	19108875	19122146
SCCPDH	chr1	244954001	244998060
SCD	chr10	102096762	102114577
SCD5	chr4	83769714	83939034
SCEL	chr13	77007860	77116642
SCFD1	chr14	30161272	30279396
SCFD2	chr4	53433910	53926865
SCG2	chr2	224169906	224175369
SCG3	chr15	49760842	49800514
SCG5	chr15	30721203	30776584
SCGB1A1	chr11	61943099	61947242
SCGB1C1	chr11	183080	184573
SCGB1D1	chr11	61714264	61717585
SCGB1D2	chr11	61766300	61768855
SCGB1D4	chr11	61820330	61823112
SCGB2A1	chr11	61732716	61737984
SCGB2A2	chr11	61794206	61797204
SCGB3A1	chr5	179949712	179951146
SCGB3A2	chr5	147238467	147241946
SCGN	chr6	25760408	25809981
SCHIP1	chr3	160474304	161097816
SCIN	chr7	12576870	12659250
SCLT1	chr4	130024602	130234214
SCLY	chr2	238634371	238672792
SCMH1	chr1	41265461	41480375
SCML1	chrX	17665509	17683026
SCML2	chrX	18167355	18282768
SCML4	chr6	108130060	108252214
SCN10A	chr3	38713841	38810505
SCN11A	chr3	38862264	38967056
SCN1A	chr2	166553916	166638395
SCN1B	chr19	40213374	40223192
SCN2A2	chr2	165804158	165957064
SCN2B	chr11	117538729	117552546
SCN3A	chr2	165652278	165768823
SCN3B	chr11	123005107	123030525
SCN4A	chr17	59369646	59404010
SCN4B	chr11	117509302	117528747
SCN5A	chr3	38564557	38666167
SCN7A	chr2	166968329	167051724
SCN8A	chr12	50364210	50488564
SCN9A	chr2	166759941	166940749
SCNM1	chr1	149405141	149408238
SCNN1A	chr12	6326276	6354976
SCNN1B	chr16	23221092	23300121
SCNN1D	chr1	1204310	1217262
SCNN1G	chr16	23101541	23135701
SCO1	chr17	10524380	10541570
SCO2	chr22	49308865	49310900
SCOC	chr4	141397890	141523154
SCOTIN	chr3	48484201	48516665
SCP2	chr1	53165536	53289870
SCPEP1	chr17	52410467	52439126
SCRIB	chr8	144945078	144969537
SCRN1	chr7	29926273	29995902
SCRN2	chr17	43270057	43273641
SCRN3	chr2	174968713	175001974
SCRT1	chr8	145525262	145530751
SCRT2	chr20	590241	604823
SCT	chr11	616313	617173
SCTR	chr2	119913891	119998537
SCUBE1	chr22	41929174	42069299
SCUBE2	chr11	8998511	9069731
SCUBE3	chr6	35290168	35326587
SCXA	chr8	145461411	145462939
SCXB	chr8	145393505	145395033
SCYE1	chr4	107456302	107489097
SCYL1	chr11	65049124	65062758
SCYL1BP1	chr1	168767894	168789208
SCYL2	chr12	99185680	99258043
SCYL3	chr1	168088855	168129670
SDAD1	chr4	77090097	77131137
SDC1	chr2	20264041	20288675
SDC2	chr8	97575058	97693213
SDC3	chr1	31118569	31154067
SDC4	chr20	43387345	43410478
SDCBP	chr8	59628282	59657972
SDCBP2	chr20	1238627	1257838
SDCCAG1	chr14	49320282	49389289
SDCCAG10	chr5	64100511	64350346
SDCCAG3	chr9	138416196	138424875
SDCCAG8	chr1	241485943	241730011
SDF2	chr17	23999734	24013060
SDF2L1	chr22	20326542	20328588
SDF4	chr1	1142177	1157274
SDHA	chr5	271439	309794
SDHALP2	chr3	196874647	196895854
SDHB	chr1	17217817	17253252
SDHC	chr1	159550790	159601154
SDHD	chr11	111462832	111471727
SDK1	chr7	3307745	4275158
SDK2	chr17	68842119	69015332
SDPR	chr2	192407295	192420226
SDS	chr12	112314640	112326075
SDSL	chr12	112344599	112360463
SEBOX	chr17	23715417	23716392
SEC11B	chr15	83013781	83060678
SEC11L3	chr18	54958105	54977041
SEC13L1	chr3	10317619	10337855
SEC14L1	chr17	72648647	72724770
SEC14L2	chr22	29122933	29149828
SEC14L3	chr22	29173946	29198004
SEC14L4	chr22	29214900	29231682
SEC14L5	chr16	4948319	5009157
SEC16A	chr9	138454370	138491962
SEC16B	chr1	176164546	176258302
SEC22A	chr3	124403465	124474043
SEC22C	chr3	42564479	42598432
SEC23A	chr14	38570874	38642188
SEC23B	chr20	18436188	18490048
SEC23IP	chr10	121642213	121691235
SEC24A	chr5	134012378	134091500
SEC24B	chr4	110574320	110681058
SEC24C	chr10	75174138	75201923
SEC24D	chr4	119863427	119976702
SEC31A	chr4	83959188	84040715
SEC31B	chr10	102236393	102269585
SEC61A1	chr3	129253902	129273215
SEC61A2	chr10	12211699	12251962
SEC61B	chr9	101024380	101032715
SEC61G	chr7	54787438	54794439
SEC62	chr3	171167274	171198855
SEC63	chr6	108298215	108386086
SECISBP2	chr9	91123232	91164381
SECTM1	chr17	77872189	77885210
SEDLP	chrX	13640282	13662648
SEH1L	chr18	12937983	12977533
SEL1L	chr14	81007646	81069886
SEL1L2	chr20	13778052	13919262
SELE	chr1	167958406	167969831
SELENBP1	chr1	149603405	149611805
SELL	chr1	167926434	167947461
SELM	chr22	29830758	29846055
SELP	chr1	167824714	167866004
SELPLG	chr12	107540187	107551695
SEMA3A	chr7	83425601	83662153
SEMA3B	chr3	50280044	50289574
SEMA3C	chr7	80209791	80386603
SEMA3D	chr7	84462812	84589183
SEMA3E	chr7	82831158	83116262
SEMA3F	chr3	50167528	50201509
SEMA3G	chr3	52442308	52454083
SEMA4A	chr1	154386434	154414159
SEMA4B	chr15	88529156	88573583
SEMA4C	chr2	96889201	96899462
SEMA4D	chr9	91181972	91260688
SEMA4F	chr2	74734901	74762693
SEMA4G	chr10	102722276	102735362
SEMA5A	chr5	9088139	9599233
SEMA5B	chr3	124110733	124229266
SEMA6A	chr5	115807150	115938450
SEMA6B	chr19	4493600	4509507
SEMA6C	chr1	149370791	149385728
SEMA6D	chr15	45797978	45853709
SEMA7A	chr15	72489376	72513329
SEMG1	chr20	43269088	43271822
SEMG2	chr20	43283424	43286513
SENP1	chr12	46722948	46785886
SENP2	chr3	186786725	186831577
SENP3	chr17	7406043	7416009
SENP5	chr3	198079124	198145977
SENP6	chr6	76368342	76484717
SENP7	chr3	102525807	102714747
SENP8	chr15	70197808	70220357
SEPHS1	chr10	13400089	13430286
SEPHS2	chr16	30362453	30364687
SEPN1	chr1	25999254	26017300
SEPP1	chr5	42836579	42844212
SEPSECS	chr4	24730734	24771162
SEPT1	chr16	30296958	30301672
SEPT10	chr2	109657669	109729072
SEPT11	chr4	78089919	78178791
SEPT12	chr16	4767616	4778523
SEPT14	chr7	55828731	55897976
SEPT2	chr2	241903396	241942115
SEPT3	chr22	40702877	40724171
SEPT4	chr17	53952615	53964410
SEPT5	chr22	18081987	18092297
SEPT6	chrX	118633715	118711367
SEPT7	chr7	35807345	35911440
SEPT8	chr5	132115607	132140966
SEPT9	chr17	72827197	73008273
SEPW1	chr19	52973654	52979753
SEPX1	chr16	1928212	1933328
SERAC1	chr6	158450537	158509290
SERBP1	chr1	67646081	67668711
SERF1A	chr5	70232270	70250113
SERF1B	chr5	69356852	69374696
SERF2	chr15	41856590	41874085
SERGEF	chr11	17766175	17991285
SERHL	chr22	41226540	41238510
SERHL2	chr22	41279869	41300332
SERINC1	chr6	122806198	122948968
SERINC2	chr1	31654999	31680111
SERINC3	chr20	42558279	42584140
SERINC4	chr15	41873770	41888067
SERINC5	chr5	79466607	79534810
SERP1	chr3	151742471	151747118
SERP2	chr13	43845978	43869849
SERPINA1	chr14	93914451	93926782
SERPINA10	chr14	93819407	93829361
SERPINA11	chr14	93978554	93988875
SERPINA12	chr14	94023374	94053934
SERPINA13	chr14	94176815	94183084
SERPINA2	chr14	93900404	93902788
SERPINA3	chr14	94148387	94160150
SERPINA4	chr14	94097536	94105994
SERPINA5	chr14	94117564	94129200
SERPINA6	chr14	93840339	93859441
SERPINA7	chrX	105163853	105169385
SERPINA9	chr14	93998813	94012423
SERPINB1	chr6	2778735	2787095
SERPINB10	chr18	59726205	59754325
SERPINB11	chr18	59521063	59542107
SERPINB12	chr18	59374373	59385224
SERPINB13	chr18	59405580	59417410
SERPINB2	chr18	59689906	59715357
SERPINB3	chr18	59473412	59480119
SERPINB4	chr18	59455474	59462482
SERPINB5	chr18	59295199	59323297
SERPINB6	chr6	2893393	2917089
SERPINB7	chr18	59571257	59623583
SERPINB8	chr18	59788243	59807585
SERPINB9	chr6	2832507	2848506
SERPINC1	chr1	172139562	172153096
SERPIND1	chr22	19458383	19472008
SERPINE1	chr7	100557172	100569026
SERPINE2	chr2	224548073	224612249
SERPINE3	chr13	50813217	50834240
SERPINF1	chr17	1612009	1627618
SERPINF2	chr17	1592880	1605309
SERPING1	chr11	57121603	57138902
SERPINH1	chr11	74950818	74961492
SERPINI1	chr3	168936217	169026048
SERPINI2	chr3	168642417	168674515
SERTAD1	chr19	45620251	45623721
SERTAD2	chr2	64712260	64734550
SERTAD3	chr19	45638591	45642122
SERTAD4	chr1	208472818	208483059
SESN1	chr6	109414340	109521970
SESN2	chr1	28458593	28481586
SESN3	chr11	94545781	94603894
SESTD1	chr2	179681776	179837491
SET	chr9	130485996	130497242
SETBP1	chr18	40514861	40898771
SETD1A	chr16	30876116	30903482
SETD1B	chr12	120741760	120754944
SETD2	chr3	47033183	47180461
SETD3	chr14	98933855	99016991
SETD4	chr21	36337854	36373557
SETD5	chr3	9414403	9494838
SETD6	chr16	57106887	57111932
SETD7	chr4	140646642	140697027
SETD8	chr12	122434273	122459858
SETDB1	chr1	149165512	149203837
SETDB2	chr13	48916511	48964298
SETMAR	chr3	4319999	4333949
SETX	chr9	134126648	134220193
SEZ6	chr17	24306075	24357207
SEZ6L	chr22	24895480	25108010
SEZ6L2	chr16	29790332	29818074
SF1	chr11	64288654	64302817
SF3A1	chr22	29057979	29082913
SF3A2	chr19	2187816	2199677
SF3A3	chr1	38195241	38228348
SF3B1	chr2	197964945	198008016
SF3B2	chr11	65576392	65592958
SF3B3	chr16	69115202	69163701
SF3B4	chr1	148161835	148166326
SF3B5	chr6	144457711	144458403
SF4	chr19	19248323	19292307
SFI1	chr22	30222261	30344533
SFMBT1	chr3	52913668	53055110
SFMBT2	chr10	7244255	7493456
SFN	chr1	27062240	27063534
SFPQ	chr1	35421790	35431322
SFRP1	chr8	41238640	41286149
SFRP2	chr4	154921194	154929678
SFRP4	chr7	37912247	37922903
SFRP5	chr10	99516369	99521727
SFRS1	chr17	53433283	53439706
SFRS10	chr3	187110586	187138485
SFRS11	chr1	70443995	70502757
SFRS12	chr5	65475841	65512468
SFRS12IP1	chr5	64049736	64100252
SFRS14	chr19	18962703	19005368
SFRS15	chr21	31965217	32026259
SFRS16	chr19	50234138	50266054
SFRS18	chr6	99955137	99979881
SFRS2	chr17	72234916	72244837
SFRS2IP	chr12	44599181	44670668
SFRS3	chr6	36670144	36679187
SFRS4	chr1	29346952	29380948
SFRS5	chr14	69303582	69308475
SFRS6	chr20	41519932	41525655
SFRS7	chr2	38824247	38832005
SFRS8	chr12	130761588	130850235
SFRS9	chr12	119383855	119391941
SFT2D1	chr6	166653214	166676018
SFT2D2	chr1	166461870	166479002
SFT2D3	chr2	128175067	128177855
SFTPA1	chr10	81040713	81045203
SFTPA1B	chr10	81360647	81363906
SFTPA2	chr10	80985626	80990169
SFTPA2B	chr10	81305571	81310114
SFTPB	chr2	85737954	85748823
SFTPC	chr8	22075129	22077934
SFTPD	chr10	81687478	81698841
SFTPG	chr6	31007111	31007931
SFXN1	chr5	174838189	174888201
SFXN2	chr10	104464288	104488930
SFXN3	chr10	102780981	102790988
SFXN4	chr10	120890424	120915194
SFXN5	chr2	73022673	73152473
SGCA	chr17	45598365	45608291
SGCB	chr4	52581629	52599203
SGCD	chr5	155686345	156125623
SGCE	chr7	94052474	94123457
SGCG	chr13	22653091	22797304
SGCZ	chr8	13991744	15140219
SGIP1	chr1	66772457	66986570
SGK1	chr6	134532094	134680291
SGK2	chr20	41621022	41647731
SGK3	chr8	67787445	67936800
SGMS1	chr10	51735352	52053743
SGMS2	chr4	108965168	109051426
SGOL1	chr3	20177091	20202687
SGOL2	chr2	201099165	201156742
SGPL1	chr10	72245732	72310936
SGPP1	chr14	63220690	63264509
SGPP2	chr2	222997015	223133911
SGSH	chr17	75797685	75808719
SGSM1	chr22	23532236	23653545
SGSM2	chr17	2187556	2231094
SGSM3	chr22	39096541	39136239
SGTA	chr19	2705712	2734354
SGTB	chr5	64997520	65053697
SH2B1	chr16	28782725	28793027
SH2B3	chr12	110328135	110373809
SH2D1A	chrX	123307831	123334685
SH2D1B	chr1	160631680	160648552
SH2D2A	chr1	155042659	155053250
SH2D3A	chr19	6703309	6718599
SH2D3C	chr9	129540419	129580740
SH2D4A	chr8	19215483	19297594
SH2D4B	chr10	82287638	82396296
SH2D5	chr1	20918812	20931720
SH2D6	chr2	85499565	85517661
SH2D7	chr15	76157205	76184306
SH3BGR	chr21	39739667	39809294
SH3BGRL	chrX	80344278	80440698
SH3BGRL2	chr6	80397739	80466939
SH3BGRL3	chr1	26479177	26480599
SH3BP1	chr22	36365630	36381995
SH3BP2	chr4	2764548	2794974
SH3BP4	chr2	235525367	235629095
SH3BP5	chr3	15271361	15349108
SH3BP5L	chr1	247071274	247086777
SH3D19	chr4	152260889	152367022
SH3GL1	chr19	4311370	4351496
SH3GL2	chr9	17569194	17787118
SH3GL3	chr15	81907287	82078495
SH3GLB1	chr1	86942853	86986455
SH3GLB2	chr9	130810135	130830400
SH3KBP1	chrX	19463441	19815640
SH3PX3	chr15	73728403	73738021
SH3PXD2A	chr10	105343776	105605154
SH3PXD2B	chr5	171693108	171814132
SH3RF1	chr4	170251982	170428824
SH3RF2	chr5	145296335	145423047
SH3TC1	chr4	8251960	8293725
SH3TC2	chr5	148361104	148422800
SH3YL1	chr2	208666	254810
SHANK1	chr19	55857010	55914519
SHANK2	chr11	69991609	70536020
SHANK3	chr22	49459936	49518507
SHARPIN	chr8	145225524	145231128
SHB	chr9	37578417	38059249
SHBG	chr17	7472099	7477420
